<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20130304,000000,7698.5800000,7793.3800000,7685.3500000,7792.2800000,44415
20130305,000000,7793.3800000,7814.3300000,7748.1900000,7769.1300000,45496
20130306,000000,7769.1300000,7781.2600000,7687.5600000,7708.5000000,43108
20130307,000000,7707.4000000,7792.2800000,7705.2000000,7773.5400000,35065
20130308,000000,7772.4400000,7791.1800000,7714.0100000,7751.4900000,38479
20130310,000000,7736.0600000,7764.7200000,7704.0900000,7743.7800000,6406
20130311,000000,7744.8800000,7781.2600000,7661.1000000,7757.0100000,42955
20130312,000000,7755.9000000,7883.7700000,7716.2200000,7830.8600000,60406
20130313,000000,7831.9600000,7844.0900000,7741.5700000,7751.4900000,43761
20130314,000000,7750.3900000,7848.5000000,7743.7800000,7831.9600000,35776
20130315,000000,7830.8600000,7836.3700000,7749.2900000,7749.2900000,35441
20130317,000000,7736.0600000,7738.2700000,7534.3400000,7581.7400000,26694
20130318,000000,7581.7400000,7610.4000000,7517.8000000,7569.6100000,54849
20130319,000000,7569.6100000,7586.1500000,7469.3000000,7550.8700000,58724
20130320,000000,7551.9700000,7705.2000000,7546.4600000,7655.5900000,52319
20130321,000000,7656.6900000,7667.7200000,7542.0500000,7590.5600000,49844
20130322,000000,7589.4500000,7665.5100000,7566.3000000,7646.7700000,34940
20130324,000000,7640.1600000,7686.4600000,7640.1600000,7662.2100000,8012
20130325,000000,7663.3100000,7682.0500000,7580.6300000,7592.7600000,38471
20130326,000000,7592.7600000,7664.4100000,7586.1500000,7602.6800000,37657
20130327,000000,7601.5800000,7632.4400000,7549.7700000,7590.5600000,47930
20130328,000000,7590.5600000,7626.9300000,7488.0400000,7501.2700000,44671
20130331,000000,7500.1700000,7502.3700000,7375.6000000,7413.0800000,9949
20130401,000000,7407.5700000,7448.3600000,7363.4800000,7425.2100000,31245
20130402,000000,7420.8000000,7464.8900000,7404.2600000,7449.4600000,46038
20130403,000000,7449.4600000,7450.5600000,7288.5200000,7301.7500000,48926
20130404,000000,7300.6500000,7435.1300000,7298.4400000,7389.9300000,46328
20130405,000000,7389.9300000,7429.6200000,7341.4300000,7381.1200000,29708
20130407,000000,7366.7800000,7435.1300000,7361.2700000,7415.2900000,8947
20130408,000000,7414.1800000,7493.5500000,7403.1600000,7479.2200000,34775
20130409,000000,7477.0200000,7611.5000000,7475.9100000,7564.1000000,51671
20130410,000000,7563.0000000,7581.7400000,7500.1700000,7527.7200000,39090
20130411,000000,7526.6200000,7588.3500000,7470.4000000,7546.4600000,42782
20130412,000000,7544.2600000,7568.5100000,7334.8200000,7346.9400000,50847
20130414,000000,7370.0900000,7394.3400000,7247.7300000,7263.1700000,25157
20130415,000000,7262.0600000,7309.4600000,7040.5000000,7215.7700000,116618
20130416,000000,7213.5600000,7309.4600000,7172.7800000,7230.1000000,61397
20130417,000000,7229.0000000,7229.0000000,6746.1800000,6835.4700000,99170
20130418,000000,6833.2600000,7080.1800000,6802.4000000,6909.3200000,98965
20130419,000000,6908.2200000,7046.0100000,6856.4100000,6953.4200000,62282
20130421,000000,6936.8800000,6977.6700000,6861.9200000,6900.5000000,15867
20130422,000000,6900.5000000,6930.2700000,6794.6800000,6838.7800000,76412
20130423,000000,6834.3700000,6942.3900000,6739.5700000,6928.0600000,74219
20130424,000000,6928.0600000,7075.7700000,6923.6500000,7074.6700000,61022
20130425,000000,7071.3600000,7235.6100000,7011.8400000,7118.7600000,70352
20130426,000000,7109.9500000,7140.8100000,6999.7100000,7001.9200000,28839
20130428,000000,7003.0200000,7022.8600000,6946.8000000,7006.3300000,1055
20130429,000000,7004.1200000,7152.9400000,6989.7900000,7137.5000000,3871
20130430,000000,7135.3000000,7146.3200000,7000.8200000,7004.1200000,3380
20130501,000000,7001.9200000,7021.7600000,6707.6000000,6832.1600000,69129
20130502,000000,6834.3700000,7027.2700000,6786.9700000,6980.9700000,68087
20130503,000000,6983.1800000,7312.7700000,6982.0800000,7290.7300000,91590
20130505,000000,7276.3900000,7341.4300000,7231.2000000,7292.9300000,14663
20130506,000000,7285.2100000,7380.0100000,7226.7900000,7296.2400000,43150
20130507,000000,7297.3400000,7326.0000000,7193.7200000,7274.1900000,64917
20130508,000000,7274.1900000,7493.5500000,7255.4500000,7348.0500000,78468
20130509,000000,7346.9400000,7399.8500000,7284.1100000,7335.9200000,55113
20130510,000000,7335.9200000,7463.7900000,7290.7300000,7457.1700000,56357
20130512,000000,7440.6400000,7452.7700000,7357.9700000,7383.3200000,8679
20130513,000000,7383.3200000,7449.4600000,7332.6100000,7352.4500000,40960
20130514,000000,7349.1500000,7367.8900000,7220.1800000,7238.9200000,49823
20130515,000000,7241.1200000,7259.8600000,7107.7400000,7235.6100000,60502
20130516,000000,7240.0200000,7303.9500000,7124.2800000,7258.7600000,55830
20130517,000000,7259.8600000,7375.6000000,7258.7600000,7303.9500000,42438
20130519,000000,7313.8700000,7328.2000000,7211.3600000,7270.8800000,12257
20130520,000000,7270.8800000,7435.1300000,7234.5100000,7406.4700000,48355
20130521,000000,7406.4700000,7454.9700000,7324.9000000,7392.1400000,40389
20130522,000000,7388.8300000,7535.4400000,7271.9900000,7334.8200000,66322
20130523,000000,7332.6100000,7340.3300000,7202.5400000,7277.5000000,60040
20130524,000000,7267.5800000,7329.3100000,7234.5100000,7259.8600000,26235
20130526,000000,7258.7600000,7297.3400000,7235.6100000,7265.3700000,3919
20130527,000000,7266.4700000,7327.1000000,7203.6400000,7225.6900000,13812
20130528,000000,7226.7900000,7375.6000000,7222.3800000,7312.7700000,45574
20130529,000000,7308.3600000,7308.3600000,7180.4900000,7197.0300000,48728
20130530,000000,7193.7200000,7342.5300000,7182.7000000,7309.4600000,45657
20130531,000000,7305.0600000,7322.6900000,7199.2300000,7213.5600000,37765
20130602,000000,7233.4000000,7361.2700000,7233.4000000,7323.7900000,11549
20130603,000000,7326.0000000,7380.0100000,7270.8800000,7324.9000000,43570
20130604,000000,7327.1000000,7446.1500000,7326.0000000,7407.5700000,45598
20130605,000000,7406.4700000,7491.3500000,7388.8300000,7407.5700000,44837
20130606,000000,7408.6700000,7419.7000000,7283.0100000,7344.7400000,49005
20130607,000000,7342.5300000,7370.0900000,7167.2700000,7204.7400000,46267
20130609,000000,7167.2700000,7168.3700000,7059.2400000,7144.1200000,7554
20130610,000000,7138.6100000,7242.2200000,7092.3100000,7137.5000000,33545
20130611,000000,7130.8900000,7140.8100000,6973.2600000,7025.0700000,42205
20130612,000000,7025.0700000,7150.7300000,6994.2000000,7101.1300000,44523
20130613,000000,7102.2300000,7117.6600000,6967.7500000,7083.4900000,53969
20130614,000000,7085.6900000,7092.3100000,7028.3700000,7046.0100000,25423
20130616,000000,7059.2400000,7138.6100000,7040.5000000,7097.8200000,10393
20130617,000000,7098.9200000,7120.9700000,7006.3300000,7023.9600000,36442
20130618,000000,7022.8600000,7049.3200000,6919.2400000,6944.6000000,44875
20130619,000000,6944.6000000,6997.5100000,6829.9600000,6832.1600000,47215
20130620,000000,6831.0600000,6836.5700000,6655.7900000,6775.9400000,72201
20130621,000000,6773.7400000,6845.3900000,6761.6100000,6838.7800000,39165
20130623,000000,6823.3400000,6823.3400000,6697.6800000,6717.5200000,14631
20130624,000000,6716.4200000,6725.2400000,6586.3400000,6603.9800000,61168
20130625,000000,6600.6700000,6814.5200000,6577.5300000,6699.8800000,65235
20130626,000000,6697.6800000,6781.4500000,6651.3800000,6749.4900000,39039
20130627,000000,6748.3900000,6786.9700000,6631.5400000,6715.3200000,6264
20130628,000000,6712.0100000,6790.2700000,6699.8800000,6719.7200000,974
20130630,000000,6713.1100000,6785.8600000,6686.6600000,6761.6100000,8005
20130701,000000,6758.3100000,6998.6100000,6756.1000000,6968.8500000,63549
20130702,000000,6967.7500000,6973.2600000,6893.8900000,6929.1700000,48757
20130703,000000,6932.4700000,7008.5300000,6914.8300000,6974.3600000,43005
20130704,000000,6974.3600000,6976.5600000,6857.5100000,6867.4400000,18710
20130705,000000,6867.4400000,6880.6600000,6720.8300000,6777.0500000,40072
20130707,000000,6784.7600000,6807.9100000,6741.7700000,6789.1700000,10683
20130708,000000,6789.1700000,6858.6200000,6747.2800000,6853.1100000,37278
20130709,000000,6852.0000000,6869.6400000,6669.0200000,6700.9900000,55553
20130710,000000,6698.7800000,6998.6100000,6682.2500000,6954.5200000,56487
20130711,000000,6954.5200000,7057.0300000,6953.4200000,6976.5600000,60649
20130712,000000,6975.4600000,6987.5900000,6913.7300000,6952.3100000,30761
20130714,000000,6966.6400000,6986.4900000,6903.8100000,6971.0500000,10817
20130715,000000,6974.3600000,6975.4600000,6888.3800000,6940.1900000,34161
20130716,000000,6941.2900000,7050.4200000,6937.9800000,7034.9900000,42230
20130717,000000,7036.0900000,7042.7000000,6861.9200000,6877.3600000,59290
20130718,000000,6878.4600000,6972.1600000,6848.7000000,6944.6000000,33297
20130719,000000,6943.5000000,6954.5200000,6861.9200000,6935.7800000,29583
20130721,000000,6934.6800000,7010.7400000,6931.3700000,6976.5600000,10391
20130722,000000,6973.2600000,7087.9000000,6957.8300000,7034.9900000,44731
20130723,000000,7034.9900000,7094.5100000,6974.3600000,6993.1000000,43500
20130724,000000,6994.2000000,7129.7900000,6979.8700000,7033.8900000,47491
20130725,000000,7031.6800000,7044.9100000,6944.6000000,7010.7400000,37623
20130726,000000,7005.2200000,7010.7400000,6822.2400000,6843.1800000,41395
20130728,000000,6845.3900000,6865.2300000,6803.5000000,6827.7500000,11073
20130729,000000,6824.4400000,6872.9500000,6809.0100000,6850.9000000,32078
20130730,000000,6848.7000000,6850.9000000,6694.3700000,6763.8200000,51573
20130731,000000,6762.7200000,6941.2900000,6751.6900000,6892.7900000,56572
20130801,000000,6891.6900000,7027.2700000,6877.3600000,6945.7000000,49376
20130802,000000,6941.2900000,7068.0600000,6904.9100000,6980.9700000,44875
20130804,000000,6998.6100000,7030.5800000,6940.1900000,6969.9500000,8443
20130805,000000,6963.3400000,7010.7400000,6939.0900000,6972.1600000,27491
20130806,000000,6971.0500000,7074.6700000,6934.6800000,6960.0300000,42752
20130807,000000,6960.0300000,7168.3700000,6897.2000000,7158.4500000,63286
20130808,000000,7158.4500000,7230.1000000,7129.7900000,7165.0600000,61228
20130809,000000,7163.9600000,7313.8700000,7147.4200000,7295.1300000,44670
20130811,000000,7286.3200000,7297.3400000,7240.0200000,7280.8000000,9999
20130812,000000,7277.5000000,7339.2300000,7260.9600000,7291.8300000,40195
20130813,000000,7291.8300000,7370.0900000,7258.7600000,7285.2100000,43447
20130814,000000,7281.9100000,7384.4200000,7278.6000000,7329.3100000,41546
20130815,000000,7328.2000000,7446.1500000,7246.6300000,7441.7400000,61963
20130816,000000,7440.6400000,7451.6600000,7394.3400000,7408.6700000,32154
20130818,000000,7418.5900000,7436.2300000,7395.4500000,7398.7500000,6698
20130819,000000,7399.8500000,7414.1800000,7311.6700000,7317.1800000,34976
20130820,000000,7316.0800000,7366.7800000,7281.9100000,7328.2000000,33890
20130821,000000,7326.0000000,7373.4000000,7246.6300000,7352.4500000,42610
20130822,000000,7352.4500000,7426.3100000,7319.3900000,7355.7600000,39881
20130823,000000,7353.5600000,7407.5700000,7308.3600000,7392.1400000,27706
20130825,000000,7378.9100000,7470.4000000,7368.9900000,7450.5600000,6487
20130826,000000,7450.5600000,7464.8900000,7260.9600000,7339.2300000,30063
20130827,000000,7338.1200000,7435.1300000,7292.9300000,7365.6800000,38309
20130828,000000,7363.4800000,7376.7100000,7251.0400000,7257.6600000,30427
20130829,000000,7258.7600000,7307.2600000,7128.6800000,7211.3600000,14425
20130830,000000,7213.5600000,7225.6900000,7105.5400000,7139.7100000,35554
20130901,000000,7166.1600000,7290.7300000,7154.0400000,7270.8800000,13896
20130902,000000,7267.5800000,7313.8700000,7215.7700000,7255.4500000,22089
20130903,000000,7255.4500000,7335.9200000,7222.3800000,7255.4500000,40715
20130904,000000,7255.4500000,7255.4500000,7116.5600000,7145.2200000,47881
20130905,000000,7147.4200000,7187.1100000,7098.9200000,7162.8600000,31836
20130906,000000,7162.8600000,7251.0400000,7154.0400000,7186.0000000,28982
20130908,000000,7203.6400000,7248.8400000,7184.9000000,7235.6100000,6951
20130909,000000,7235.6100000,7273.0900000,7171.6700000,7179.3900000,26182
20130910,000000,7178.2900000,7267.5800000,7171.6700000,7210.2600000,32970
20130911,000000,7211.3600000,7236.7100000,7160.6500000,7176.0800000,27299
20130912,000000,7174.9800000,7184.9000000,7036.0900000,7072.4700000,51258
20130913,000000,7072.4700000,7114.3500000,7033.8900000,7111.0500000,26432
20130915,000000,7135.3000000,7234.5100000,7092.3100000,7109.9500000,8551
20130916,000000,7109.9500000,7149.6300000,7050.4200000,7084.5900000,34216
20130917,000000,7085.6900000,7143.0100000,7068.0600000,7098.9200000,29523
20130918,000000,7101.1300000,7354.6600000,7098.9200000,7345.8400000,47989
20130919,000000,7344.7400000,7399.8500000,7322.6900000,7381.1200000,38757
20130920,000000,7377.8100000,7406.4700000,7280.8000000,7291.8300000,36735
20130922,000000,7295.1300000,7301.7500000,7197.0300000,7220.1800000,16633
20130923,000000,7220.1800000,7286.3200000,7206.9500000,7244.4300000,31350
20130924,000000,7243.3300000,7255.4500000,7133.0900000,7181.6000000,37588
20130925,000000,7182.7000000,7226.7900000,7176.0800000,7198.1300000,25840
20130926,000000,7199.2300000,7328.2000000,7197.0300000,7274.1900000,43419
20130927,000000,7276.3900000,7343.6400000,7259.8600000,7312.7700000,25990
20130929,000000,7297.3400000,7328.2000000,7262.0600000,7311.6700000,10190
20130930,000000,7310.5700000,7362.3800000,7300.6500000,7318.2800000,31726
20131001,000000,7318.2800000,7357.9700000,7162.8600000,7209.1500000,48844
20131002,000000,7208.0500000,7318.2800000,7160.6500000,7307.2600000,41080
20131003,000000,7307.2600000,7330.4100000,7190.4100000,7229.0000000,34195
20131004,000000,7227.8900000,7312.7700000,7182.7000000,7284.1100000,35426
20131006,000000,7271.9900000,7303.9500000,7259.8600000,7284.1100000,2122
20131007,000000,7283.0100000,7289.6200000,7195.9300000,7266.4700000,40764
20131008,000000,7267.5800000,7322.6900000,7192.6200000,7208.0500000,41645
20131009,000000,7209.1500000,7226.7900000,7098.9200000,7123.1700000,62723
20131010,000000,7123.1700000,7193.7200000,7087.9000000,7158.4500000,47209
20131011,000000,7157.3400000,7216.8700000,7109.9500000,7215.7700000,36757
20131013,000000,7204.7400000,7231.2000000,7152.9400000,7200.3400000,11308
20131014,000000,7200.3400000,7313.8700000,7200.3400000,7265.3700000,40699
20131015,000000,7264.2700000,7307.2600000,7233.4000000,7265.3700000,35836
20131016,000000,7264.2700000,7339.2300000,7194.8200000,7255.4500000,56650
20131017,000000,7254.3500000,7305.0600000,7211.3600000,7277.5000000,44077
20131018,000000,7277.5000000,7320.4900000,7246.6300000,7254.3500000,31423
20131020,000000,7263.1700000,7276.3900000,7235.6100000,7264.2700000,4812
20131021,000000,7263.1700000,7300.6500000,7257.6600000,7271.9900000,23198
20131022,000000,7271.9900000,7396.5500000,7267.5800000,7290.7300000,61347
20131023,000000,7289.6200000,7306.1600000,7187.1100000,7226.7900000,57260
20131024,000000,7226.7900000,7233.4000000,7155.1400000,7197.0300000,40848
20131025,000000,7195.9300000,7213.5600000,7129.7900000,7200.3400000,36562
20131027,000000,7222.3800000,7223.4800000,7180.4900000,7194.8200000,5321
20131028,000000,7194.8200000,7243.3300000,7156.2400000,7192.6200000,30727
20131029,000000,7189.3100000,7269.7800000,7170.5700000,7256.5500000,39567
20131030,000000,7257.6600000,7337.0200000,7256.5500000,7286.3200000,52031
20131031,000000,7286.3200000,7312.7700000,7256.5500000,7290.7300000,45005
20131101,000000,7291.8300000,7332.6100000,7254.3500000,7271.9900000,33060
20131103,000000,7271.9900000,7294.0300000,7221.2800000,7226.7900000,9440
20131104,000000,7224.5900000,7247.7300000,7159.5500000,7219.0700000,49484
20131105,000000,7220.1800000,7223.4800000,7149.6300000,7200.3400000,34297
20131106,000000,7200.3400000,7226.7900000,7103.3300000,7163.9600000,46855
20131107,000000,7165.0600000,7195.9300000,7111.0500000,7187.1100000,49025
20131108,000000,7187.1100000,7200.3400000,7106.6400000,7186.0000000,42012
20131110,000000,7192.6200000,7222.3800000,7179.3900000,7194.8200000,6544
20131111,000000,7194.8200000,7206.9500000,7148.5300000,7167.2700000,25569
20131112,000000,7166.1600000,7176.0800000,7062.5500000,7066.9500000,46961
20131113,000000,7066.9500000,7070.2600000,6950.1100000,7007.4300000,65157
20131114,000000,7007.4300000,7020.6600000,6926.9600000,6987.5900000,47183
20131115,000000,6988.6900000,7004.1200000,6931.3700000,6992.0000000,30653
20131117,000000,6984.2800000,6999.7100000,6969.9500000,6989.7900000,7740
20131118,000000,6989.7900000,7006.3300000,6887.2800000,6901.6100000,35574
20131119,000000,6900.5000000,7011.8400000,6890.5800000,6986.4900000,38709
20131120,000000,6985.3800000,7004.1200000,6924.7600000,6965.5400000,35011
20131121,000000,6965.5400000,7053.7300000,6949.0100000,7016.2500000,39761
20131122,000000,7016.2500000,7100.0200000,7011.8400000,7100.0200000,31287
20131124,000000,7085.6900000,7193.7200000,7070.2600000,7073.5700000,14750
20131125,000000,7072.4700000,7128.6800000,7058.1400000,7116.5600000,28253
20131126,000000,7116.5600000,7134.2000000,7058.1400000,7077.9800000,20763
20131127,000000,7077.9800000,7118.7600000,7023.9600000,7105.5400000,8029
20131128,000000,7103.3300000,7107.7400000,7042.7000000,7064.7500000,4918
20131129,000000,7064.7500000,7111.0500000,7054.8300000,7068.0600000,27804
20131201,000000,7064.7500000,7087.9000000,7047.1100000,7055.9300000,7806
20131202,000000,7055.9300000,7064.7500000,6985.3800000,7006.3300000,37242
20131203,000000,7006.3300000,7028.3700000,6962.2300000,7020.6600000,30639
20131204,000000,7020.6600000,7169.4700000,6995.3000000,7113.2500000,65919
20131205,000000,7113.2500000,7144.1200000,7084.5900000,7114.3500000,33253
20131206,000000,7116.5600000,7187.1100000,7109.9500000,7145.2200000,38303
20131208,000000,7156.2400000,7174.9800000,7123.1700000,7137.5000000,5660
20131209,000000,7137.5000000,7194.8200000,7123.1700000,7171.6700000,28589
20131210,000000,7170.5700000,7229.0000000,7166.1600000,7192.6200000,36808
20131211,000000,7192.6200000,7268.6800000,7179.3900000,7266.4700000,52759
20131212,000000,7266.4700000,7298.4400000,7233.4000000,7234.5100000,49591
